nodeId,channelId,prevRank,myRank,nextRank,pid,commId
007089,7,38,36,37,97169,0x9bb79b7391685e09
007041,0,9,10,11,160418,0x9bb79b7391685e09
007041,1,11,10,13,160418,0x9bb79b7391685e09
007041,2,4,10,9,160418,0x9bb79b7391685e09
007041,3,11,10,8,160418,0x9bb79b7391685e09
007041,4,9,10,11,160418,0x9bb79b7391685e09
007041,5,11,10,13,160418,0x9bb79b7391685e09
007041,6,4,10,9,160418,0x9bb79b7391685e09
007041,7,11,10,8,160418,0x9bb79b7391685e09
007112,0,53,54,55,172475,0x9bb79b7391685e09
007112,1,55,54,57,172475,0x9bb79b7391685e09
007112,2,48,54,53,172475,0x9bb79b7391685e09
007112,3,55,54,52,172475,0x9bb79b7391685e09
007112,4,53,54,55,172475,0x9bb79b7391685e09
007112,5,55,54,57,172475,0x9bb79b7391685e09
007112,6,48,54,53,172475,0x9bb79b7391685e09
007112,7,55,54,52,172475,0x9bb79b7391685e09
007083,0,33,34,35,244848,0x9bb79b7391685e09
007083,1,35,34,37,244848,0x9bb79b7391685e09
007083,2,28,34,33,244848,0x9bb79b7391685e09
007083,3,35,34,32,244848,0x9bb79b7391685e09
007083,4,33,34,35,244848,0x9bb79b7391685e09
007083,5,35,34,37,244848,0x9bb79b7391685e09
007083,6,28,34,33,244848,0x9bb79b7391685e09
007083,7,35,34,32,244848,0x9bb79b7391685e09
007045,0,18,19,20,149835,0x9bb79b7391685e09
007045,1,16,19,18,149835,0x9bb79b7391685e09
007045,2,17,19,16,149835,0x9bb79b7391685e09
007045,3,13,19,18,149835,0x9bb79b7391685e09
007045,4,18,19,20,149835,0x9bb79b7391685e09
007045,5,16,19,18,149835,0x9bb79b7391685e09
007045,6,17,19,16,149835,0x9bb79b7391685e09
007045,7,13,19,18,149835,0x9bb79b7391685e09
007042,0,14,15,16,138211,0x9bb79b7391685e09
007042,1,12,15,14,138211,0x9bb79b7391685e09
007042,2,13,15,12,138211,0x9bb79b7391685e09
007042,3,9,15,14,138211,0x9bb79b7391685e09
007042,4,14,15,16,138211,0x9bb79b7391685e09
007042,5,12,15,14,138211,0x9bb79b7391685e09
007042,6,13,15,12,138211,0x9bb79b7391685e09
007042,7,9,15,14,138211,0x9bb79b7391685e09
007056,0,20,21,22,203359,0x9bb79b7391685e09
007056,1,18,21,20,203359,0x9bb79b7391685e09
007056,2,22,21,23,203359,0x9bb79b7391685e09
007056,3,20,21,27,203359,0x9bb79b7391685e09
007056,4,20,21,22,203359,0x9bb79b7391685e09
007056,5,18,21,20,203359,0x9bb79b7391685e09
007056,6,22,21,23,203359,0x9bb79b7391685e09
007056,7,20,21,27,203359,0x9bb79b7391685e09
007041,0,10,11,12,160422,0x9bb79b7391685e09
007041,1,8,11,10,160422,0x9bb79b7391685e09
007041,2,9,11,8,160422,0x9bb79b7391685e09
007041,3,5,11,10,160422,0x9bb79b7391685e09
007041,4,10,11,12,160422,0x9bb79b7391685e09
007041,5,8,11,10,160422,0x9bb79b7391685e09
007041,6,9,11,8,160422,0x9bb79b7391685e09
007041,7,5,11,10,160422,0x9bb79b7391685e09
007114,0,55,56,57,204336,0x9bb79b7391685e09
007114,1,57,56,59,204336,0x9bb79b7391685e09
007114,2,59,56,62,204336,0x9bb79b7391685e09
007114,3,58,56,57,204336,0x9bb79b7391685e09
007114,4,55,56,57,204336,0x9bb79b7391685e09
007114,5,57,56,59,204336,0x9bb79b7391685e09
007114,6,59,56,62,204336,0x9bb79b7391685e09
007114,7,58,56,57,204336,0x9bb79b7391685e09
007045,0,16,17,18,149831,0x9bb79b7391685e09
007045,1,14,17,16,149831,0x9bb79b7391685e09
007045,2,18,17,19,149831,0x9bb79b7391685e09
007045,3,16,17,23,149831,0x9bb79b7391685e09
007045,4,16,17,18,149831,0x9bb79b7391685e09
007045,5,14,17,16,149831,0x9bb79b7391685e09
007045,6,18,17,19,149831,0x9bb79b7391685e09
007045,7,16,17,23,149831,0x9bb79b7391685e09
007082,0,30,31,32,74534,0x9bb79b7391685e09
007082,1,28,31,30,74534,0x9bb79b7391685e09
007082,2,29,31,28,74534,0x9bb79b7391685e09
007082,3,25,31,30,74534,0x9bb79b7391685e09
007082,4,30,31,32,74534,0x9bb79b7391685e09
007082,5,28,31,30,74534,0x9bb79b7391685e09
007082,6,29,31,28,74534,0x9bb79b7391685e09
007082,7,25,31,30,74534,0x9bb79b7391685e09
007042,0,13,14,15,138175,0x9bb79b7391685e09
007042,1,15,14,17,138175,0x9bb79b7391685e09
007042,2,8,14,13,138175,0x9bb79b7391685e09
007042,3,15,14,12,138175,0x9bb79b7391685e09
007042,4,13,14,15,138175,0x9bb79b7391685e09
007042,5,15,14,17,138175,0x9bb79b7391685e09
007042,6,8,14,13,138175,0x9bb79b7391685e09
007042,7,15,14,12,138175,0x9bb79b7391685e09
007095,0,46,47,48,117962,0x9bb79b7391685e09
007095,1,44,47,46,117962,0x9bb79b7391685e09
007095,2,45,47,44,117962,0x9bb79b7391685e09
007095,3,41,47,46,117962,0x9bb79b7391685e09
007095,4,46,47,48,117962,0x9bb79b7391685e09
007095,5,44,47,46,117962,0x9bb79b7391685e09
007095,6,45,47,44,117962,0x9bb79b7391685e09
007095,7,41,47,46,117962,0x9bb79b7391685e09
007056,0,22,23,24,203361,0x9bb79b7391685e09
007056,1,20,23,22,203361,0x9bb79b7391685e09
007056,2,21,23,20,203361,0x9bb79b7391685e09
007056,3,17,23,22,203361,0x9bb79b7391685e09
007056,4,22,23,24,203361,0x9bb79b7391685e09
